"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1229","Census Tract 207302","914","Census Tract 127603","1/12/2019 - 31/12/2019, Every day, Daily Average",1804,1368,2377
"1229","Census Tract 207302","915","Census Tract 127604","1/12/2019 - 31/12/2019, Every day, Daily Average",1805,1391,2341
"1229","Census Tract 207302","917","Census Tract 127606","1/12/2019 - 31/12/2019, Every day, Daily Average",1824,1354,2456
"1229","Census Tract 207302","918","Census Tract 127711","1/12/2019 - 31/12/2019, Every day, Daily Average",1661,1298,2124
"1229","Census Tract 207302","919","Census Tract 127712","1/12/2019 - 31/12/2019, Every day, Daily Average",1700,1319,2190
"1229","Census Tract 207302","932","Census Tract 128400","1/12/2019 - 31/12/2019, Every day, Daily Average",1591,1256,2015
"1229","Census Tract 207302","933","Census Tract 128500","1/12/2019 - 31/12/2019, Every day, Daily Average",1701,1277,2265
"1229","Census Tract 207302","936","Census Tract 128702","1/12/2019 - 31/12/2019, Every day, Daily Average",1439,1068,1938
"1229","Census Tract 207302","937","Census Tract 128801","1/12/2019 - 31/12/2019, Every day, Daily Average",1558,1196,2029
"1229","Census Tract 207302","938","Census Tract 128802","1/12/2019 - 31/12/2019, Every day, Daily Average",1576,1153,2153
"1229","Census Tract 207302","939","Census Tract 128910","1/12/2019 - 31/12/2019, Every day, Daily Average",1540,1135,2089
"1229","Census Tract 207302","959","Census Tract 132900","1/12/2019 - 31/12/2019, Every day, Daily Average",1994,1418,2802
"1229","Census Tract 207302","961","Census Tract 133100","1/12/2019 - 31/12/2019, Every day, Daily Average",1950,1520,2501
"1229","Census Tract 207302","981","Census Tract 134901","1/12/2019 - 31/12/2019, Every day, Daily Average",2046,1598,2618
"1229","Census Tract 207302","984","Census Tract 134905","1/12/2019 - 31/12/2019, Every day, Daily Average",2205,1664,2920
"1229","Census Tract 207302","991","Census Tract 137103","1/12/2019 - 31/12/2019, Every day, Daily Average",2129,1628,2782
"1229","Census Tract 207302","992","Census Tract 137104","1/12/2019 - 31/12/2019, Every day, Daily Average",2069,1559,2744
"1229","Census Tract 207302","993","Census Tract 137201","1/12/2019 - 31/12/2019, Every day, Daily Average",2176,1658,2855
