"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","2487","Census Tract 086701","1/3/2020 - 31/3/2020, Every day, Daily Average",1604,1230,2091
"1380","Census Tract 224010","2488","Census Tract 086702","1/3/2020 - 31/3/2020, Every day, Daily Average",1894,1369,2619
"1380","Census Tract 224010","2489","Census Tract 086801","1/3/2020 - 31/3/2020, Every day, Daily Average",1540,1166,2032
"1380","Census Tract 224010","2490","Census Tract 086802","1/3/2020 - 31/3/2020, Every day, Daily Average",1553,1180,2042
"1380","Census Tract 224010","2498","Census Tract 087102","1/3/2020 - 31/3/2020, Every day, Daily Average",1624,1253,2104
"1380","Census Tract 224010","2500","Census Tract 087105","1/3/2020 - 31/3/2020, Every day, Daily Average",1695,1314,2185
"1380","Census Tract 224010","2501","Census Tract 087106","1/3/2020 - 31/3/2020, Every day, Daily Average",1755,1366,2254
"1380","Census Tract 224010","2502","Census Tract 087200","1/3/2020 - 31/3/2020, Every day, Daily Average",2078,1404,3073
"1380","Census Tract 224010","2518","Census Tract 110401","1/3/2020 - 31/3/2020, Every day, Daily Average",1449,1141,1839
"1380","Census Tract 224010","2524","Census Tract 001504","1/3/2020 - 31/3/2020, Every day, Daily Average",2413,1773,3283
"1380","Census Tract 224010","2526","Census Tract 001506","1/3/2020 - 31/3/2020, Every day, Daily Average",2280,1654,3142
"1380","Census Tract 224010","2527","Census Tract 001507","1/3/2020 - 31/3/2020, Every day, Daily Average",2377,1709,3305
"1380","Census Tract 224010","2540","Census Tract 110301","1/3/2020 - 31/3/2020, Every day, Daily Average",1817,1458,2264
"1380","Census Tract 224010","2541","Census Tract 110302","1/3/2020 - 31/3/2020, Every day, Daily Average",1740,1376,2198
"1380","Census Tract 224010","2544","Census Tract 110401","1/3/2020 - 31/3/2020, Every day, Daily Average",1475,1134,1918
"1380","Census Tract 224010","2545","Census Tract 110402","1/3/2020 - 31/3/2020, Every day, Daily Average",1762,1393,2227
"1380","Census Tract 224010","2546","Census Tract 110500","1/3/2020 - 31/3/2020, Every day, Daily Average",1421,1084,1861
"1380","Census Tract 224010","2547","Census Tract 110603","1/3/2020 - 31/3/2020, Every day, Daily Average",1382,1046,1825
"1380","Census Tract 224010","2548","Census Tract 110604","1/3/2020 - 31/3/2020, Every day, Daily Average",1746,1304,2336
"1380","Census Tract 224010","2549","Census Tract 110606","1/3/2020 - 31/3/2020, Every day, Daily Average",1367,1015,1840
"1380","Census Tract 224010","2550","Census Tract 110607","1/3/2020 - 31/3/2020, Every day, Daily Average",1648,1248,2175
"1380","Census Tract 224010","2577","Census Tract 001802","1/3/2020 - 31/3/2020, Every day, Daily Average",1581,1199,2083
"1380","Census Tract 224010","2580","Census Tract 001903","1/3/2020 - 31/3/2020, Every day, Daily Average",1538,1182,1999
"1380","Census Tract 224010","2589","Census Tract 011502","1/3/2020 - 31/3/2020, Every day, Daily Average",2156,1572,2956
"1380","Census Tract 224010","2591","Census Tract 011504","1/3/2020 - 31/3/2020, Every day, Daily Average",2291,1661,3158
"1380","Census Tract 224010","2593","Census Tract 011602","1/3/2020 - 31/3/2020, Every day, Daily Average",1787,1436,2223
